bu,brand,channel,month,roas,rroi,iroas,mas,spend,ctr,cpc,picr,impression_share,impressions,clicks,conversions,reported_revenue,iroas_test_flag,analyst_tag
Beverages,CitrusBoost,digital_video,2024-01-01,12.977803127102469,11.133704671551149,6.464659329158785,24162.262103045137,2170.1906791891624,0.007675107305243386,0.5123207457953641,0.0018386348338891043,0.20105434761867555,544625.0,4236.0,990.0,28164.307382789742,True,measurement_artifact
Beverages,CitrusBoost,digital_video,2024-02-01,14.81182390698472,12.911654098389974,8.403976088063878,33729.541642836746,2612.333120590852,0.006951301386361819,0.5275309209593805,0.0017396721725295415,0.2746466489516721,741466.0,4952.0,1382.0,38693.41816857558,True,
Beverages,CitrusBoost,digital_video,2024-03-01,12.057417502428764,10.626434276219774,5.789295751649023,39342.99647485734,3702.370470864394,0.007596923248708745,0.5371982691329649,0.0017669165719192885,0.27583176104942747,899054.0,6892.0,1612.0,44641.02651587577,True,
Beverages,CitrusBoost,digital_video,2024-04-01,9.859051420227923,8.437283245105231,,33485.47838927064,3968.751245692357,0.008469979262387135,0.5309366214973053,0.0014594811072008802,0.28952919539330746,871712.0,7475.0,1372.0,39128.12260537457,False,
Beverages,CitrusBoost,digital_video,2024-05-01,6.925649840512953,7.258666453324924,5.762532801978874,53010.53867455964,7303.068547842902,0.007863727191126978,0.637043662582249,0.0014258426216653456,0.5123422525933605,1467473.0,11464.0,2172.0,50578.495523623365,True,
Beverages,CitrusBoost,digital_video,2024-06-01,6.849881100327438,6.980758204878961,5.067383641393574,63773.7281568252,9135.644909209539,0.008051468240366805,0.6161908073121233,0.0014480055373652756,0.5280864566270784,1852574.0,14826.0,2613.0,62578.08140289699,True,
Beverages,CitrusBoost,digital_video,2024-07-01,7.275512296165704,7.589806570308296,7.6680070438870835,63676.102855398756,8389.68717654846,0.007624450591785802,0.6126542410215028,0.0014140195195590677,0.5203732047215113,1831800.0,13694.0,2609.0,61039.272213962045,True,
Beverages,CitrusBoost,digital_video,2024-08-01,8.596603353574674,8.828188300303175,9.395419550092171,67239.42635746399,7616.446780496841,0.006631987737926981,0.6336478186769419,0.0015738282118260977,0.5294800072968734,1799227.0,12020.0,2755.0,65475.57193554217,True,
Beverages,CitrusBoost,digital_video,2024-09-01,9.74400708521265,9.978569864197302,7.050423438810919,55426.764884864155,5554.580028921088,0.005912152286230711,0.6371392554394458,0.0015429322792440447,0.48680383769342184,1486712.0,8718.0,2271.0,54123.86715718777,True,
Beverages,CitrusBoost,digital_video,2024-10-01,9.945791760226465,10.029732595356842,6.152417137663953,57061.9886837571,5689.283152989876,0.006303348557788392,0.5801247224421205,0.001537092686985544,0.5093118723999613,1533515.0,9807.0,2338.0,56584.425504601946,True,
Beverages,CitrusBoost,digital_video,2024-11-01,10.418180994515158,10.445308798515365,9.068938558842518,75049.45047157959,7184.991072953888,0.006210970235873167,0.5558987290486567,0.0015141763505456122,0.5108082375699631,2055017.0,12925.0,3075.0,74854.53744200927,True,
Beverages,CitrusBoost,digital_video,2024-12-01,8.520624119904722,8.585058181710632,7.33214928850924,78637.18029900145,9159.772553030321,0.006018902741886743,0.6148323636078884,0.0013518783805343453,0.5203965890096186,2472017.0,14898.0,3222.0,78046.97894819142,True,
Beverages,CitrusBoost,digital_video,2025-01-01,8.181795058418134,8.52183740982923,6.530702814343868,43760.54136440397,5135.10634618889,0.00624266635605798,0.5917384588832554,0.0013215236813538503,0.5218981878479212,1367905.0,8678.0,1793.0,42014.387727699854,True,
Beverages,CitrusBoost,digital_video,2025-02-01,8.05486322551494,8.565486393682281,6.737135007722099,46738.113057910545,5456.562641017511,0.006665717057640689,0.6202048921365664,0.0015021830296349618,0.49669950521837936,1323930.0,8798.0,1915.0,43951.86575485062,True,
Beverages,CitrusBoost,digital_video,2025-03-01,8.580757553255015,9.052010560626625,6.960524814547135,48885.86968929234,5400.553762269165,0.0060942398777293965,0.595496059352648,0.0013255921433848559,0.4705368115615542,1492265.0,9069.0,2003.0,46340.84248735093,True,
Beverages,CitrusBoost,digital_video,2025-04-01,8.565628608609142,8.867368747268664,5.200335226649442,51497.34650244974,5807.51155953811,0.006133613120419531,,0.0013394467032282454,0.468579907855294,1547107.0,9557.0,2110.0,49744.987159207936,True,
Beverages,CitrusBoost,digital_video,2025-05-01,7.831065204241474,8.12338647735681,4.636511591775581,57306.05193732322,7054.453471721252,0.006960814788046611,0.625783151931274,0.0013835497256373117,0.491757411542433,1607287.0,11273.0,2348.0,55243.88511733676,True,
Beverages,CitrusBoost,digital_video,2025-06-01,9.906381953759514,9.997728690218084,6.9367471395908495,83811.32127460303,8383.036174666871,0.006440530985548983,0.6238770688894002,0.0016174186388948865,0.5092194313059969,2102089.0,13437.0,3434.0,83045.55827843308,True,
Beverages,CitrusBoost,digital_video,2025-07-01,10.475474665729246,10.605976675893121,7.071626124983949,81858.81524607414,7718.1779432096355,0.006898349426817732,0.5580347005429568,0.0016760859305123817,0.4811656709115813,1983991.0,13831.0,3354.0,80851.5775096828,True,
Beverages,CitrusBoost,digital_video,2025-08-01,9.617527155714534,9.914959661344545,7.3503984276072085,69802.09051990818,7040.078114694264,0.00664161158820262,0.5747002542607562,0.001587291033357057,0.47033740148761133,1866356.0,12250.0,2860.0,67708.14244642366,True,
Beverages,CitrusBoost,digital_video,2025-09-01,10.761118150756934,11.046549717254168,7.396563010478321,67532.30226174333,6113.429440892408,0.006896469585087504,0.5545563716339267,0.0017078106019421913,0.4682362047132772,1611077.0,11024.0,2767.0,65787.3365197591,True,
Beverages,CitrusBoost,digital_video,2025-10-01,9.830087184199932,9.945919127707679,5.057851156414997,64725.57484573304,6507.751974919878,0.007287840024173548,0.5274559875927929,0.0015903587288635264,0.4738767052918101,1677604.0,12338.0,2652.0,63971.7692866117,True,
Beverages,CitrusBoost,digital_video,2025-11-01,10.229555233184561,10.23122584187618,4.792176177328705,86544.82971454349,8458.891539693848,0.007396520668774629,0.54112663380846,0.0016815218993695878,0.4583056993862265,2099772.0,15632.0,3546.0,86530.69821681581,True,
Beverages,CitrusBoost,digital_video,2025-12-01,8.868937436644698,8.50560192709686,6.93799216448412,83811.32127460303,9853.661386103639,0.0075358663476168385,0.5662372937652935,0.0015140696129671712,0.44703573964751375,2295282.0,17402.0,3434.0,87391.50635523484,True,
Beverages,CitrusBoost,paid_search,2022-01-01,2.7575093479621007,2.9698592150368825,2.0047207413287453,337978.7935383526,113802.96810943453,0.04593102317561411,1.2749604314299186,0.007116069398200319,0.7759813149439773,1936273.0,89260.0,13848.0,313812.74838759855,True,
Beverages,CitrusBoost,paid_search,2022-02-01,2.560449258552273,2.6524804504761264,1.542037973264292,351646.3357380549,132572.63995100645,0.04415848831312538,1.4230334251197534,0.0068474672581621205,0.7909536571715005,2115913.0,93162.0,14408.0,339445.51766687195,True,
Beverages,CitrusBoost,paid_search,2022-03-01,2.861133116426584,3.0869503615714766,2.35440332962285,406096.8476086546,131552.76244931988,0.038000445097965206,1.4121770197230439,0.006749390762747043,0.7669395483313827,2461233.0,93156.0,16639.0,376389.9652011487,True,external_demand_spike
Beverages,CitrusBoost,paid_search,2022-04-01,3.0341352451987356,3.077332593077591,1.729739762166915,332023.6501513395,107893.32647963408,0.03605102583050517,1.336454725937175,0.006110232277885327,0.764772421693054,2241975.0,80731.0,13604.0,327362.9445935918,True,
Beverages,CitrusBoost,paid_search,2022-05-01,2.820001624387707,2.8349148516151965,2.3574430896703107,332365.338706332,117239.97231062035,0.03302179737757865,1.4640904668084511,0.005617692186709655,0.7814092494408058,2431893.0,80077.0,13618.0,330616.91235911916,True,
Beverages,CitrusBoost,paid_search,2022-06-01,4.8122919665386314,3.8028864856693003,,420032.85938727966,110451.06420349929,,1.2208044764628434,0.008592586952956905,0.584813900108164,2022743.0,90474.0,17210.0,531522.7689621423,False,spend_reduction_artifact
Beverages,CitrusBoost,paid_search,2022-07-01,3.5614891590862467,3.2440364304666494,2.9665329210732874,375125.2207311149,115635.32924849237,0.043758564982329946,1.3136944804027626,0.007609600645400548,0.5792380006812731,2013021.0,88023.0,15370.0,411833.9715258744,True,measurement_artifact
Beverages,CitrusBoost,paid_search,2022-08-01,3.4562515063388837,2.913715529417297,1.3501952424867256,382520.33731416817,131282.6641627115,0.043769189781393436,1.3739538483397506,0.007202799952589377,0.6137951051587203,2194201.0,95551.0,15673.0,453745.90576855344,True,
Beverages,CitrusBoost,paid_search,2022-09-01,3.0276163289473867,2.518484363561105,1.3586261303541352,374856.7511521922,148842.19913208016,0.05326773899706549,1.4083435756115301,0.00775557244176433,0.6454902813126824,1982313.0,105686.0,15359.0,450637.07252872444,True,
Beverages,CitrusBoost,paid_search,2022-10-01,3.1832112133137436,2.616215154035745,2.557153144992217,333976.1561798684,127656.22722759648,0.05159902100601495,1.3505594230657365,0.007562397346792552,0.5899121247116201,1826510.0,94521.0,13684.0,406356.7339602123,True,
Beverages,CitrusBoost,paid_search,2022-11-01,1.9981054634417705,2.039582815128518,1.2402760598331137,445049.34287780616,218206.0662487798,0.04305589804826696,1.5456205065186241,0.005565137815667534,0.8788358050633237,3262314.0,141177.0,18235.0,435998.73312782386,True,
Beverages,CitrusBoost,paid_search,2022-12-01,2.0211804565395863,2.0442568785188557,1.0478220850730788,519122.54033512133,253941.93155962176,0.039507287690269025,1.7005533523938536,0.005624956348367046,0.859917231988462,3775680.0,149329.0,21270.0,513262.46916422073,True,
Beverages,CitrusBoost,paid_search,2023-01-01,2.604005240452562,2.466487218183902,1.6718579736773789,312498.58986605046,126697.83470280709,0.03703818642382332,1.669889217403088,0.006228828458916798,0.814149785782528,2040111.0,75872.0,12804.0,329921.82552010217,True,
Beverages,CitrusBoost,paid_search,2023-02-01,2.8977295091369477,2.745970617333589,2.038669939153371,281331.7123856579,102452.55743444135,0.037906359545484145,1.391281215584695,0.005871865587685888,0.785158810611734,1949033.0,73639.0,11527.0,296879.79896432866,True,
Beverages,CitrusBoost,paid_search,2023-03-01,2.416758368744596,2.2802846641848262,,293827.7509682429,128855.73261235027,0.03879582159392301,1.489162391942011,0.005423439971756471,0.7588490772656481,2221004.0,86529.0,12039.0,311413.1701516135,False,
Beverages,CitrusBoost,paid_search,2023-04-01,2.789747300456565,2.6364578026529095,2.035688307309614,350230.7688673715,132841.4088459733,0.034529448765172964,1.5637415550843816,0.0059922416490644165,0.7982244420472492,2442572.0,84951.0,14350.0,370593.96171690087,True,
Beverages,CitrusBoost,paid_search,2023-05-01,3.0190609108716586,2.8175464476770054,2.144413478421162,385839.5975626673,136941.69900225854,0.035757374767439995,1.5145569859900079,0.006196150934373272,0.784721347336164,2544851.0,90417.0,15809.0,413435.3305260712,True,
Beverages,CitrusBoost,paid_search,2023-06-01,2.722854599241357,2.6127141753540544,1.975901698869995,434774.27990267286,166407.1347734605,0.037019561261607714,1.517081336993322,0.005918922259424933,0.7907224898075457,2962417.0,109689.0,17814.0,453102.43226449325,True,
Beverages,CitrusBoost,paid_search,2023-07-01,2.2129815050446457,2.2568625629186347,2.0655931458427177,353989.3429722896,156850.19938232357,0.03729277043368213,1.5634832127104352,0.005384617865548072,0.788887021033304,2693786.0,100321.0,14504.0,347106.59029564715,True,
Beverages,CitrusBoost,paid_search,2023-08-01,2.1919736271553933,2.2297400607837927,1.550022318595769,381324.4273716942,171017.43565465295,0.036042195523224255,1.6024571845978612,0.005345726940261133,0.8115859701981051,2949341.0,106722.0,15624.0,374865.70873874374,True,
Beverages,CitrusBoost,paid_search,2023-09-01,2.194441980035833,2.1781136737805507,1.510104685212042,309887.1130528931,142273.15901057734,0.0358830870590985,1.733199641972265,0.005574495223678982,0.7789098704951954,2275762.0,82087.0,12697.0,312210.1927651242,True,
Beverages,CitrusBoost,paid_search,2023-10-01,2.707925026721389,2.755419607137951,2.234364172242046,343470.21674359014,124652.59950020896,0.03664547054343243,1.4945458845418016,0.0061725712757251874,0.7507934791033705,2271547.0,83405.0,14073.0,337549.893832494,True,
Beverages,CitrusBoost,paid_search,2023-11-01,2.524992863782581,2.5640294610924146,2.0370148605248457,416811.22444020695,162561.01217441665,0.037779993505367156,1.4528255759914976,0.005750389352188536,0.7715825379928348,2959297.0,111893.0,17078.0,410465.3956696754,True,
Beverages,CitrusBoost,paid_search,2023-12-01,2.619045304966293,2.6880393295247536,1.5694084494532357,486979.4098404643,181165.28448509064,0.03974446790438671,1.3137153251567453,0.00582654691329172,0.7964151711408751,3476431.0,137903.0,19953.0,474480.0877535594,True,
Beverages,CitrusBoost,paid_search,2024-01-01,2.5581134775426038,2.513968879173194,1.714693158360874,294633.159705011,117198.41170106742,0.04215786905874345,1.440491785902992,0.006155778995700409,0.8044894021685097,1931726.0,81360.0,12072.0,299806.8365190874,True,
Beverages,CitrusBoost,paid_search,2024-02-01,2.401704105419741,2.3351523544783452,1.729015553142079,244136.47254218234,104548.41290075931,0.040443602492922885,1.365949553832155,0.0052443237216040035,0.7754177809021631,1887842.0,76539.0,10003.0,251094.35247887188,True,
Beverages,CitrusBoost,paid_search,2024-03-01,3.116117585854853,3.015464940129278,1.8243889438983456,348327.0754895558,115513.55509197942,0.03894304939124179,1.2393892308317356,0.005909395725225306,0.8012078858545045,2383582.0,93202.0,14272.0,359953.8204267305,True,
Beverages,CitrusBoost,paid_search,2024-04-01,2.916789455274215,2.8157939308366258,1.7409723270897273,328411.513998561,116631.94184845185,0.04010145638948342,1.190996873707743,0.0055256123592207565,0.7752560422735371,2451837.0,97928.0,13456.0,340190.8181317198,True,
Beverages,CitrusBoost,paid_search,2024-05-01,2.627553436068501,2.5698231962750313,1.3356156074610421,343787.4989732261,133778.65818611468,0.04126786969600549,1.3403869325102167,0.0058338144436217805,0.7650687497283907,2416398.0,99806.0,14086.0,351510.57298955915,True,
Beverages,CitrusBoost,paid_search,2024-06-01,2.845662267155233,2.7923125357562864,1.0722616879754228,422180.6160186614,151193.89775053083,0.03953123731518005,1.3289668250345512,0.0060027314145098725,0.7457522621466032,2873229.0,113768.0,17298.0,430246.76985281205,True,
Beverages,CitrusBoost,paid_search,2024-07-01,2.5776662157566026,2.6158604300675963,1.693854324121778,483904.2128455313,184988.54422176752,0.04132585743702389,1.4539809652026465,0.006421066784500305,0.8006684301652478,3069145.0,127229.0,19827.0,476838.72074244637,True,
Beverages,CitrusBoost,paid_search,2024-08-01,2.2707830419095263,2.41402454903912,1.7242844767357983,470724.7971529612,194995.86171993523,0.042944011784571426,1.519333829814912,0.006496475541326144,0.8162965825596005,2984696.0,128343.0,19287.0,442793.29603616387,True,
Beverages,CitrusBoost,paid_search,2024-09-01,1.8274742076941886,1.894045434435368,1.0551233638726618,339003.8592033303,178984.0164549117,0.04474088045333897,,0.005467240862734632,0.825600535814997,2547970.0,114046.0,13890.0,327088.67366086337,True,
Beverages,CitrusBoost,paid_search,2024-10-01,1.8535156089610527,1.8826202162760781,1.749394629766304,313255.1859521054,166393.19138500522,0.047070570849707484,1.4678816417746323,0.005384645369707366,0.8509485521428923,2402725.0,113356.0,12835.0,308412.37745695096,True,
Beverages,CitrusBoost,paid_search,2024-11-01,2.048379819586674,2.013109957074098,1.170108432041177,483123.21043411974,239988.48584321872,0.042271179290321224,1.645097619588697,0.005670826884454263,0.91447054350925,3447056.0,145881.0,19795.0,491587.5713344114,True,
Beverages,CitrusBoost,paid_search,2024-12-01,2.3633909893269958,2.256842278688561,1.9046710822902844,511995.89333099086,226863.83455582417,0.04125311911912135,1.487153862403714,0.005734156855346803,0.8198648488225284,3663335.0,152549.0,20978.0,536167.9423934051,True,
Beverages,CitrusBoost,paid_search,2025-01-01,2.6401705455231217,2.4755924549536106,1.8540078728956488,254460.3481680289,102787.65701473152,0.04058512414744276,1.4771737326789423,0.00602298795664769,0.7875478881306384,1720535.0,69584.0,10426.0,271376.94449362723,True,
Beverages,CitrusBoost,paid_search,2025-02-01,2.588007828464927,2.536120783450946,2.766143460847892,272252.5593529985,107349.99733827326,0.039889876879600564,1.508869048692453,0.006325525361028754,0.7702143601046417,1785703.0,71146.0,11155.0,277822.63349714025,True,
Beverages,CitrusBoost,paid_search,2025-03-01,2.86356929558538,2.84856435910427,2.329501143863297,363092.9023303056,127465.22688519492,0.0411844602909585,1.4727011147656313,0.006974128091602238,0.7518958428854183,2109525.0,86552.0,14877.0,365005.5099632683,True,genuine_efficiency_gain
Beverages,CitrusBoost,paid_search,2025-04-01,2.9150512755974596,2.873742443258881,,410734.04942641075,142926.53483609692,0.04103530908841044,1.513811733687411,0.007317526736235827,0.7331739261462179,2289628.0,94415.0,16829.0,416638.1776906891,False,genuine_efficiency_gain
Beverages,CitrusBoost,paid_search,2025-05-01,2.7408596672637624,2.5685945507429313,,374954.37645361864,145976.47431166907,0.04505232123522726,1.4201842092061163,0.006744609730020373,0.7443836559254854,2275424.0,102787.0,15363.0,400101.0308102184,False,genuine_efficiency_gain
Beverages,CitrusBoost,paid_search,2025-06-01,2.831890553694458,2.628604339757501,2.8185657564068016,381544.0842999037,145150.82339668612,0.041159166076159985,1.4432958804073432,0.006356600870346676,0.7241130511259648,2438335.0,100569.0,15633.0,411051.2456380479,True,genuine_efficiency_gain
Beverages,CitrusBoost,paid_search,2025-07-01,2.615445550642077,2.431189216540322,1.321988900144296,498914.1029398472,205214.0160648712,0.045993704689189695,1.5827331600431227,0.007250347336341631,0.7575684583081711,2822242.0,129658.0,20442.0,536726.0852462591,True,
Beverages,CitrusBoost,paid_search,2025-08-01,2.5096892239108164,2.412184469739744,,455983.376637568,189033.37715575504,0.04146480256279268,1.5375817633986355,0.006364552387722781,0.7707991926887305,2970339.0,122942.0,18683.0,474415.0296072675,False,
Beverages,CitrusBoost,paid_search,2025-09-01,2.8741831474099464,2.8566463696032534,2.644836406928217,473848.80679860746,165875.90674179883,0.04451419721176439,1.4612943604855728,0.00766497126140607,0.7923017464614466,2551157.0,113513.0,19415.0,476757.7357186221,True,
Beverages,CitrusBoost,paid_search,2025-10-01,2.7085317018731625,2.6502893331635575,,383008.46382130036,144515.71721949187,0.036750716289395406,1.571010851509331,0.006319719461900303,0.807080809612177,2498522.0,91989.0,15693.0,391425.401507931,False,
Beverages,CitrusBoost,paid_search,2025-11-01,2.4995997673225947,2.526912149841903,1.1179148494332378,522417.3942582638,206741.41532421258,0.03799192924909136,1.5896582598321665,0.006274450020255048,0.8195505828548765,3423040.0,130054.0,21405.0,516770.7936403457,True,
Beverages,CitrusBoost,paid_search,2025-12-01,1.993606390352691,2.01876314295499,1.3197422417329778,462719.5224359927,229209.4166919856,0.039821327915168236,1.552635827645439,0.005070139743289809,0.7983119127253485,3728958.0,147626.0,18959.0,456953.35784615524,True,
Beverages,CitrusBoost,social,2022-01-01,4.390609062190938,4.4848011929301554,2.822148600110126,85910.2652552716,19155.869248050643,0.015009835627258451,0.8395805245463991,0.0022402719204601563,0.6109202736193079,1524512.0,22816.0,3520.0,84105.93311463586,True,
Beverages,CitrusBoost,social,2022-02-01,5.080555608802856,5.19256590991096,4.963396048135971,88448.52309235917,17033.683274686802,0.014922968987837583,0.7493262042357383,0.00233379962875769,0.6000548100942752,1510444.0,22732.0,3624.0,86540.57509978143,True,
Beverages,CitrusBoost,social,2022-03-01,5.896840453573862,6.18503529499508,4.239387291434028,115685.98219033734,18704.174943666083,0.013011220987219864,0.7561825325921198,0.0024296731635010454,0.5936369112104497,1904633.0,24735.0,4740.0,110295.53545853277,True,
Beverages,CitrusBoost,social,2022-04-01,4.69956389028615,4.894974372880126,3.180905242353135,103824.50806702426,21210.42934203056,0.012993234714546584,0.8384894584926691,0.0021607135489847594,0.6071156210115349,1952820.0,25296.0,4254.0,99679.76783327264,True,
Beverages,CitrusBoost,social,2022-05-01,4.454285393611447,4.560266375267148,,105337.70023913417,23099.023515476834,0.014616510983850976,0.8172884518797309,0.0023215630447567855,0.6218243136885724,1926856.0,28263.0,4316.0,102889.64305167581,False,
Beverages,CitrusBoost,social,2022-06-01,5.3622841459655675,5.4953540508614624,4.173847825170324,135918.82591096807,24733.40655633665,0.014037858055805595,0.8351930356026424,0.002691774133176893,0.5967840852775163,2104124.0,29614.0,5569.0,132627.55385276483,True,
Beverages,CitrusBoost,social,2022-07-01,5.591095454895574,5.716437419307917,4.071393949949742,139262.4924848238,24361.76280255407,0.012363048642591341,0.9284562217521273,0.0026918766876580114,0.6024055928412069,2121444.0,26239.0,5706.0,136208.94127860412,True,
Beverages,CitrusBoost,social,2022-08-01,5.564031306874286,5.647077227940835,3.4109422444216952,138213.02049448952,24475.142611939784,0.014297542098497205,0.8453404694484089,0.0028147071249395414,0.5580915260247247,2027869.0,28953.0,5663.0,136180.45973304583,True,
Beverages,CitrusBoost,social,2022-09-01,5.156856486967192,5.286418988293914,4.016049567077783,121689.9382280637,23019.35175731061,0.014564051335272955,0.864446721893823,0.0027044679175686477,0.5813198289134422,1834672.0,26629.0,4986.0,118707.49343546687,True,
Beverages,CitrusBoost,social,2022-10-01,4.847951377872874,4.848803310550728,3.1913789096745346,121836.37618020337,25127.102168713285,0.01412144521590377,0.921757232894838,0.0025950862996193206,0.6091851662787956,1936436.0,27260.0,4992.0,121814.96958076605,True,
Beverages,CitrusBoost,social,2022-11-01,5.3230391476621985,5.15487045697185,2.126723919955529,145901.01298182207,28303.526577373854,0.013587054018572868,0.8963052307737619,0.0025909305624897986,0.6031241683260866,2320170.0,31578.0,5978.0,150660.7799882585,True,
Beverages,CitrusBoost,social,2022-12-01,4.777606536083292,4.727410119717379,3.807003777509453,175481.4793140349,37120.00331473796,0.014429597322470561,0.861232994936033,0.0024119073816886846,0.6478134936212153,2990655.0,43101.0,7190.0,177344.77045592552,True,
Beverages,CitrusBoost,social,2023-01-01,4.8975817191149655,4.811157129881666,,90645.0923744542,18840.601112664903,0.01364774640400184,,0.0022737508030658453,0.6142888948527486,1624171.0,21890.0,3714.0,92273.38358652471,False,
Beverages,CitrusBoost,social,2023-02-01,4.498816849676115,4.471036549460947,,92109.47189585086,20601.36858128706,0.014522989617611377,0.9252804213468251,0.002512420046378594,0.6179809435956748,1522979.0,22265.0,3774.0,92681.78409988235,False,
Beverages,CitrusBoost,social,2023-03-01,4.854391684554142,4.795071403027272,2.977686172684198,126375.95269653306,26355.38495146248,0.014595842037791764,0.9446035966976983,0.002683173482371573,0.6145064784746266,1922417.0,27901.0,5178.0,127939.36155160284,True,
Beverages,CitrusBoost,social,2023-04-01,5.032764560317227,4.821866282721015,3.313995794346919,111414.87525293036,23106.172739003898,0.014399684063356259,0.860084598511219,0.0024460481350701744,0.6107526747669338,1856557.0,26865.0,4565.0,116287.92728542683,True,
Beverages,CitrusBoost,social,2023-05-01,5.509585636826701,5.2975457278647475,4.349732253975723,115905.63911854684,21879.1200817561,0.014191013971360557,0.8364857043032612,0.002580475513586702,0.6079874145116416,1854543.0,26156.0,4749.0,120544.88574885005,True,
Beverages,CitrusBoost,social,2023-06-01,4.995246301577077,5.068297750016112,3.1197384864454194,129011.83583504708,25454.66785857973,0.013793066046797867,0.8718247716744779,0.0025124672133035844,0.6113258342881326,2127199.0,29197.0,5286.0,127152.33547844329,True,
Beverages,CitrusBoost,social,2023-07-01,5.326827653712349,5.321604560248848,4.285197739122802,136528.98404488334,25655.604902461786,0.014533456850166347,0.7966589523805051,0.0025311210504215986,0.6306793572501804,2202102.0,32204.0,5594.0,136662.98566715154,True,
Beverages,CitrusBoost,social,2023-08-01,5.80389145637519,5.64172115520667,2.8457748258946376,158836.365420826,28153.884435468426,0.013450588268970453,0.8407658255828832,0.002560981381986242,0.6555469415512846,2519798.0,33486.0,6508.0,163402.08933878964,True,
Beverages,CitrusBoost,social,2023-09-01,6.816412108145767,6.724739235282052,,199399.67816351392,29651.659519724202,0.018896240711250737,0.7931220114407587,0.004143181796815271,0.6397031127176527,1973825.0,37386.0,8170.0,202117.93097686375,False,
Beverages,CitrusBoost,social,2023-10-01,5.281064028806633,5.119495678242661,3.8834461311566013,160959.7157268512,31440.541382018102,0.01762523108573689,0.9303862155481343,0.003483283244180846,0.6483674657804992,1916099.0,33793.0,6595.0,166039.5121387822,True,
Beverages,CitrusBoost,social,2023-11-01,6.061184223038045,6.0323474583187835,6.008450756671457,177092.29678757125,29357.111474630958,0.01992673185897279,0.87278842533687,0.004248405101754931,0.45655405400578025,1694781.0,33636.0,7256.0,177938.8609040023,True,spend_reduction_artifact
Beverages,CitrusBoost,social,2023-12-01,5.74554414168477,5.927886705705916,3.971894720782403,255241.35057944048,43057.730899910195,0.021366701958609947,0.8342904650244176,0.004353967878092925,0.5033112960615751,2412202.0,51610.0,10458.0,247390.09352621835,True,
Beverages,CitrusBoost,social,2024-01-01,5.729629772257241,5.827388345246079,3.829463356735572,108120.02132978785,18553.769703368234,0.01938686247355283,0.8302577394445892,0.003919730239213314,0.446112671512967,1137656.0,22347.0,4430.0,106306.23128002304,True,creative_refresh
Beverages,CitrusBoost,social,2024-02-01,5.226525031715167,5.5071032023731705,3.2029417175770156,93378.60081439465,16956.028856360474,0.017652557881586862,0.8406558679405292,0.003409265933347539,0.4504030297648591,1146898.0,20170.0,3826.0,88621.1092562527,True,creative_refresh
Beverages,CitrusBoost,social,2024-03-01,6.032025022107247,6.274097095921325,4.311369309696752,145364.07382397662,23168.923209440785,0.017834710661655588,0.8177363219369916,0.0037112787802054885,0.5135944985850722,1588717.0,28333.0,5956.0,139755.52453462814,True,survivorship_bias
Beverages,CitrusBoost,social,2024-04-01,5.3470141554831505,5.324339602355626,,131745.34427498752,24743.97843005731,0.013928222242362284,0.8924789334556288,0.0027167627386535083,0.6509029266846476,1987654.0,27725.0,5398.0,132306.40292848618,False,
Beverages,CitrusBoost,social,2024-05-01,5.702011506711758,5.944367505356564,2.919536381129102,121811.96985484676,20491.998475040455,0.013366763079004581,0.8434309546855636,0.002718880558460329,0.5858822825024389,1823780.0,24296.0,4991.0,116845.61110020046,True,
Beverages,CitrusBoost,social,2024-06-01,5.033732020698927,5.330485216462997,3.382675844962227,136187.2954898908,25548.76150285186,0.013145232479719705,0.8231180612407571,0.002378367383410146,0.5817611335907528,2344820.0,31039.0,5580.0,128605.61886610545,True,
Beverages,CitrusBoost,social,2024-07-01,4.457223804154326,4.740287302074288,3.7791964061896777,144070.53858007622,30392.786217205197,0.0149103935421197,0.7971042046003094,0.0022727286333539473,0.6203669565471684,2547136.0,38129.0,5903.0,135467.45020190053,True,
Beverages,CitrusBoost,social,2024-08-01,5.157766544766115,5.374117440040578,3.6924738994746042,149806.02503887986,27875.465452751385,0.01298381001396911,0.8963460385463,0.0025075694934317615,0.6297165193624263,2398917.0,31099.0,6138.0,143775.14313198472,True,
Beverages,CitrusBoost,social,2024-09-01,4.989243253332913,5.167551057808461,3.7163894915438513,131257.2177678553,25400.274965743833,0.013560665393413971,0.8846571108158203,0.0025201432593064304,,2111099.0,28712.0,5378.0,126728.1505056383,True,
Beverages,CitrusBoost,social,2024-10-01,4.814695275560523,4.769532028835218,,108461.7098847804,22740.53496843131,0.012152212260140714,0.9328302144733494,0.0022041768572468373,0.6457253875040745,1995091.0,24378.0,4444.0,109488.74627622511,False,
Beverages,CitrusBoost,social,2024-11-01,5.292358314713985,5.148648301559395,3.4859950116573697,140165.52652301843,27223.752393529358,0.012522466693457635,0.9239666166687944,0.0024336124438458836,0.6446078320423264,2371913.0,29464.0,5743.0,144077.85233760983,True,
Beverages,CitrusBoost,social,2024-12-01,5.323165235526285,5.170962281070456,,178507.8636582547,34521.207843987846,0.012496799850928959,0.8988727468815999,0.0023497202562802314,0.6608891130624389,3068628.0,38405.0,7314.0,183762.0934834934,False,
Beverages,CitrusBoost,social,2025-01-01,5.8448748255693515,5.7165257283632265,3.872907839607342,106753.2671098176,18674.501293705107,0.01112845948063589,0.9936416565768388,0.0025831592389595043,0.6645530643527029,1712997.0,18794.0,4374.0,109150.12249163927,True,
