bu,brand,channel,month,roas,rroi,iroas,mas,spend,ctr,cpc,picr,impression_share
Beverages,AquaPure,tv,2025-08-01,2.771167588112884,2.7787651716546407,1.2951962791148453,49814.19923917122,17926.73945510441,0.0019042076166667816,2.6925111828033055,0.0011230814872343058,0.648255865573414
Beverages,AquaPure,tv,2025-09-01,2.5028919018654148,2.4880351360269954,1.6970215894972118,48170.71287041084,19360.94558026699,0.002062365475273681,2.7662445464019134,0.0011355127793055593,0.6889127320911331
Beverages,AquaPure,tv,2025-10-01,2.981648953623173,2.948955060717825,1.5873256800218913,47775.76653373199,16200.91373047325,0.0021352177305379656,2.620658966430484,0.0012921588461224768,0.6155883096648389
Beverages,AquaPure,tv,2025-11-01,2.5481487504518068,2.5066645263364333,2.012157399648275,59573.19581646154,23765.922879009897,0.0021994449941713243,2.7323433983685788,0.0012451547137562154,0.646680195636413
Beverages,AquaPure,tv,2025-12-01,2.6538410808867723,2.589608746954728,1.9972657720835594,76797.95217742305,29656.198940374386,0.0022520214039268315,2.6545111833489425,0.001256924205368834,0.6967998638836354
Beverages,BrewCo,digital_video,2022-01-01,6.771275069638184,6.957833297963727,,31106.019789045953,4470.647464081873,0.00698454335293917,0.6618278999381011,0.001499930178859757,0.5814490010040804
Beverages,BrewCo,digital_video,2022-02-01,6.349248182178461,6.818656790097108,,32879.88649799358,4822.047436930071,0.007746116811854615,0.6360701011647634,0.0014710313076876844,0.5758647205005522
Beverages,BrewCo,digital_video,2022-03-01,5.9352356176821175,6.153471015737912,4.783345670140366,39954.235872963305,6492.959139772933,0.00794380284689279,0.6507275145092135,0.0015375857777544725,0.5933022912075602
Beverages,BrewCo,digital_video,2022-04-01,5.805256999815575,5.8711191880728455,,39489.65173490559,6726.0858568718295,0.00740198585433345,0.6716682501369912,0.0013647631577822447,0.6269874649695163
Beverages,BrewCo,digital_video,2022-05-01,6.000861800924695,6.0727811936027045,4.548587181539934,38666.07076289419,6367.110806433546,0.007158138644205473,0.6656676222094664,0.0013498961991026607,0.6423452068155688
Beverages,BrewCo,digital_video,2022-06-01,6.553324889369996,6.78305200911643,4.678523234943491,46838.52810054577,6905.229097107723,0.007357352247430314,0.6378964523887042,0.0015053173462841914,0.6386836705019252
Beverages,BrewCo,digital_video,2022-07-01,5.57909879043549,5.692879654909037,6.852786716450935,39510.769195726396,6940.383705750006,0.007582255517118259,0.6451969606535285,0.0013530220753877906,0.5954075101541899
Beverages,BrewCo,digital_video,2022-08-01,6.992629958571472,7.332719176250023,3.917880301071305,42889.562927055216,5849.066614465533,0.0071318876773547105,0.6031831096695404,0.0015200688521021806,0.56736293084406
Beverages,BrewCo,digital_video,2022-09-01,7.381433809766179,7.799203004181312,3.311917944763195,42762.85816213038,5482.977958030371,0.006992885635109125,0.6411339988342343,0.0016653227996303865,0.5917122040626844
Beverages,BrewCo,digital_video,2022-10-01,6.521491596500071,6.878717776228615,,40629.994619229066,5906.6232895377225,0.007010979625182883,0.698264959160388,0.00158449761699097,0.5645597523485179
Beverages,BrewCo,digital_video,2022-11-01,6.6684855048325975,6.766709108099282,3.4207518978296685,50893.08057814036,7521.097739701101,0.007125823308113718,0.6634701605240915,0.0015935805644348281,0.5725306628775819
Beverages,BrewCo,digital_video,2022-12-01,8.081823337323842,8.227466165657772,5.083627758451458,70722.37628887637,8595.887830457244,0.00692086794960497,0.6170773747636212,0.0016765728462648183,0.5898300816266052
Beverages,BrewCo,digital_video,2023-01-01,8.362328197529761,8.547962484618386,4.893045484305276,33809.05477410901,3955.2179639237593,0.006792934648075651,0.5810515592660143,0.001582740232631686,
Beverages,BrewCo,digital_video,2023-02-01,8.335404413910032,8.089113404996208,4.672807649591944,34991.632580074096,4325.7685766232,0.007320274975459855,0.5974818475998895,0.0016461085243606448,0.5565548809196738
Beverages,BrewCo,digital_video,2023-03-01,7.244430224646622,7.0483031424408615,4.09241005486123,40651.11208004987,5767.503363365866,0.007593725890431183,0.5905092007132042,0.0015438954676860641,0.5703345807337622
Beverages,BrewCo,digital_video,2023-04-01,6.891448638453774,6.718020272247092,5.900439829086716,38623.83584125258,5749.288373066102,0.007473485265629876,0.6241085945577619,0.0014954923329099862,0.5929665787242839
Beverages,BrewCo,digital_video,2023-05-01,6.1901680451995835,6.138898656589434,4.510578863287464,43776.49628152903,7131.001622667246,0.007900725413785678,0.6425483530967062,0.0014340499598799305,0.6204397140666815
Beverages,BrewCo,digital_video,2023-06-01,6.423507121242875,6.4764036797466,5.69264301557134,50703.023430753114,7828.885588048606,0.007321427849387946,0.6622302138427175,0.0015005265206352503,0.6279004653655512
Beverages,BrewCo,digital_video,2023-07-01,6.336864219232584,6.7067742022326104,4.883298617117303,56109.093400879225,8366.032866023897,0.00776275893914706,0.6582244583811092,0.0016197108779664091,0.6205474539355559
Beverages,BrewCo,digital_video,2023-08-01,6.88815702223433,6.984297056828294,6.161892052989726,50090.617066949766,7171.890980492874,0.007609855754184021,0.6195482878794812,0.0015721207330914786,0.5970122875300622
Beverages,BrewCo,digital_video,2023-09-01,6.054248773880606,6.046550208856133,4.15266248424471,37715.78502595796,6237.570800407347,0.008621028050102038,0.5698493331269273,0.001439883915015421,0.5742859994101779
Beverages,BrewCo,digital_video,2023-10-01,5.845543329049252,5.864644714716006,5.783032925238816,35646.273865519055,6078.16425367981,0.007461551442740343,0.6682238625417557,0.0013714990294960369,0.572325695612026
Beverages,BrewCo,digital_video,2023-11-01,6.8543529023393885,6.890497519092386,5.458430887806207,54715.340986706084,7940.6952596817955,0.006912678512362665,0.6626633780924472,0.0014647095088977948,0.5921168956113992
Beverages,BrewCo,digital_video,2023-12-01,7.535754315036639,7.436308465989691,4.52722134529091,71820.48425155824,9658.082982979073,0.007006947889918331,0.6729433516568474,0.001660367474101429,0.603304022481574
Beverages,BrewCo,digital_video,2024-01-01,8.349624691568613,8.579132464850854,6.95991129978193,36385.38499424724,4241.149690055495,0.0070594460900331715,0.5816167978682796,0.0016523925161311685,0.5548353468057574
Beverages,BrewCo,digital_video,2024-02-01,6.91068992202632,7.130574306636259,5.21595556079452,36195.32784685999,5076.074701749317,0.007725633825720191,0.6248245570838646,0.0015744676984145514,0.5533961833575174
Beverages,BrewCo,digital_video,2024-03-01,7.949193842863342,8.332046453015533,5.57563325841692,48760.21703523904,5852.129763101807,0.007092867509559681,0.5803381359680491,0.0016312647144823905,0.597990106136735
Beverages,BrewCo,digital_video,2024-04-01,8.13330510479953,8.04863507953311,5.852181527225508,50597.43612664909,6286.461695264755,0.00732193175074419,0.5917783766605248,0.0015744696898046487,0.6012328809562075
Beverages,BrewCo,digital_video,2024-05-01,7.002074100152572,6.8193091990121095,5.586264806197344,41791.45496437335,6128.40006879693,0.007575649353844071,0.6248368748773379,0.0015246202959943189,0.5691116243777113
Beverages,BrewCo,digital_video,2024-06-01,5.7136083932565604,5.907347766508874,2.887187700854482,50724.140891573916,8586.618377057372,0.00755422570501283,0.6975319558941813,0.0014381555216857835,0.6345437021282554
Beverages,BrewCo,digital_video,2024-07-01,6.831548765320004,7.235494843075994,4.761705593595406,51780.01393261417,7156.388755105679,0.006862349261754115,0.6750036554523372,0.001602510327345307,0.622518419692432
Beverages,BrewCo,digital_video,2024-08-01,6.259981465615771,6.516101243614411,5.314879706688658,44219.96295876594,6786.260879862818,0.007376761118129109,0.578884319701682,0.0013414842403197975,0.6241564788202317
Beverages,BrewCo,digital_video,2024-09-01,5.741696782560535,5.958091045381409,4.486950123892536,44114.37565466191,7404.112377379409,0.007638502607295118,0.6969232282924895,0.00148277707773544,0.6255687365482542
Beverages,BrewCo,digital_video,2024-10-01,5.927165191522327,6.2641839717234005,3.4647905343120216,37884.7247125244,6047.830792252669,0.007552317413761434,0.6607484750631125,0.0014570566571630319,0.6089373231224162
Beverages,BrewCo,digital_video,2024-11-01,6.352209659939711,6.293265981346271,2.806898487229164,48211.163053898104,7660.754081712061,0.00733542760479784,0.6624084809089547,0.0014453147778570787,0.5898916960708595
Beverages,BrewCo,digital_video,2024-12-01,7.21881604860665,7.124675634619435,7.1907582742345015,67153.5254101603,9425.485292811834,0.007203306123146053,0.686438372501044,0.0016336155173599669,0.6426941948513629
Beverages,BrewCo,digital_video,2025-01-01,6.359724362429888,6.2386109987536935,4.383091050489977,34020.22938231706,5453.173693489366,0.006993349529560398,0.7254454827044521,0.0015317697696778626,0.6514286424746576
Beverages,BrewCo,digital_video,2025-02-01,5.685771048752915,5.703782399690145,,31190.489632329176,5468.387018765579,0.007149737401672925,0.7038727016045282,0.001468744046343716,0.6529591568051052
Beverages,BrewCo,digital_video,2025-03-01,7.856274922647255,7.744644690530026,7.137068553040519,44916.83916585251,5799.728839823444,0.008602356373006737,0.6309539642975897,0.001943878858537489,0.5160505296532749
Beverages,BrewCo,digital_video,2025-04-01,9.787686014034051,9.780879562634624,6.822851243217916,46416.17888412967,4745.6037656828885,0.008298454912740649,0.5588322851722667,0.0020827546361299873,0.48202325733775925
Beverages,BrewCo,digital_video,2025-05-01,8.678668754684097,8.731119508141738,4.148609748236943,48211.163053898104,5521.7619010874105,0.007624132759588676,0.6057884696749765,0.001973984096961362,0.48856763671693965
Beverages,BrewCo,digital_video,2025-06-01,9.039468396740727,8.949748320498323,6.426553955217038,42256.03910243106,4721.477921971134,0.007546974035468454,0.5623484899917978,0.0018163560546911265,0.40069455131177
Beverages,BrewCo,digital_video,2025-07-01,9.082616378405355,9.369527837274267,7.324231124579954,50893.08057814036,5431.765768993745,0.008082030310528081,0.5142256715889184,0.00182069914468443,0.47193309608276346
Beverages,BrewCo,digital_video,2025-08-01,8.04025750772689,7.909708269256801,6.310803082931422,50745.258352394725,6415.566367931641,0.006470371996797964,0.6395739575248371,0.0015270975627303606,0.5699324742680284
Beverages,BrewCo,digital_video,2025-09-01,8.19276531509567,8.072594069908346,4.63466731152313,38349.308850582114,4750.55583353735,0.006636638722695578,0.6118696333767838,0.0015360463440609268,0.5344945680842281
Beverages,BrewCo,digital_video,2025-10-01,7.99902177800053,7.699665632335734,5.6101049554453155,39764.17872557606,5164.40331624029,0.0068609039247634045,0.6284258111755038,0.0015769290034737924,0.5654301175735793
Beverages,BrewCo,digital_video,2025-11-01,8.731051348226346,8.72447332601139,6.376274909962661,52603.59490462558,6029.429277729779,0.006547502788557169,0.5744501979544377,0.0015371086543843667,0.5597469546630042
Beverages,BrewCo,digital_video,2025-12-01,6.961059719061885,7.107156270496611,6.179689080591622,53511.6457199202,7529.262574689537,0.0071956779435100844,0.609508829813773,0.001474131243080208,0.5290565198266945
Beverages,BrewCo,paid_search,2022-01-01,3.086040729976617,3.0344098780981623,1.8777186687826888,139882.06047701318,46098.60437334367,0.034241551352978246,1.2126105948375334,0.006055400367434972,0.6349349844007535
Beverages,BrewCo,paid_search,2022-02-01,2.3514929236781765,2.4317388123841193,1.6670123803191899,151919.0131448721,62473.40889210385,0.03565964371768688,1.4591477027234345,0.006066018035711365,0.6626255230428005
Beverages,BrewCo,paid_search,2022-03-01,2.249058646042692,2.3736218106489564,1.5154556955000626,206697.7065140406,87081.14560909294,0.04055441519689509,1.371421415328172,0.006206072734258557,0.6827375368008177
Beverages,BrewCo,paid_search,2022-04-01,2.381527517017266,2.3558915812873953,1.4343825149747973,201861.80798607622,85683.82755362931,0.03958589721658065,1.2948653139338286,0.005617900653719005,0.7041062709922568
Beverages,BrewCo,paid_search,2022-05-01,2.0760633737831387,2.1115398501712415,,210203.20501029424,99549.72196866055,0.042502967545451104,1.4249684655052255,0.0059461350873677024,0.7072156242734691
Beverages,BrewCo,paid_search,2022-06-01,2.2677162227057917,2.2609217743836205,,273259.94302121835,120862.18378595398,0.04213145742736742,1.4682173469788746,0.006664660064327319,0.7143592423038536
Beverages,BrewCo,paid_search,2022-07-01,2.1941323928670906,2.2246263769126546,1.5005143311230833,255183.39655860918,114708.42888806961,0.042173274837126844,1.4480096554832187,0.0064234722084955094,0.7103806006821087
Beverages,BrewCo,paid_search,2022-08-01,2.3831284030196596,2.4001538217574705,1.9591182702682834,245532.71696350124,102298.74216299779,0.037910191433477,1.4314723799814983,0.006216482962050633,0.6962302457322979
Beverages,BrewCo,paid_search,2022-09-01,2.317193723281262,2.3621879742473655,2.01939546798589,208091.45892821375,88092.67560280224,0.04053651582765614,1.376706188704167,0.0062147866193977535,0.6826773147523766
Beverages,BrewCo,paid_search,2022-10-01,2.7776406250422343,2.776471663496636,2.124243221732877,210836.7288349184,75936.92801078135,0.03922245549865557,1.3145837100455526,0.006831324225474118,0.6657827713061003
Beverages,BrewCo,paid_search,2022-11-01,2.3972248065312196,2.389121276057957,2.0166065350954274,224161.84661284645,93826.06436066436,0.04121276829890444,1.3231151461743877,0.006136813893679579,0.6306745053326239
Beverages,BrewCo,paid_search,2022-12-01,2.646998413591807,2.6683866597491734,1.9674614196982898,260314.93953806482,97555.17948906784,0.0385241719670912,1.2498421540096323,0.006125084824503575,0.6142144097162247
Beverages,BrewCo,paid_search,2023-01-01,2.3800894008468085,2.451556883310704,2.352546584586081,148033.40035384396,60383.42465622593,0.039130021897682964,1.2617733336723906,0.00575803604162708,0.62017452964576
Beverages,BrewCo,paid_search,2023-02-01,2.2187092498535312,2.2475771220330327,1.9744936302343874,144654.60662251513,64360.24161505464,0.03993921413964102,1.3359953837143406,0.00561000463338868,0.6370005823541527
Beverages,BrewCo,paid_search,2023-03-01,2.1092633152286697,2.188023842818827,1.97767588911164,191345.31249731526,87451.20082914885,0.03926371458631618,1.4144500109846645,0.005692056701855144,0.677612924533115
Beverages,BrewCo,paid_search,2023-04-01,2.625001880618564,2.661333881585415,1.5969760740187013,193858.29033499106,72842.52895751112,0.04015086465664065,1.2269455264112774,0.006246041998472303,0.6673271862064265
Beverages,BrewCo,paid_search,2023-05-01,3.0140188932073264,2.867749335218418,2.1344660824933364,212990.70983864053,74271.03450881575,0.03913450379486856,1.2693733465871773,0.006768726055015496,0.6865043387622943
Beverages,BrewCo,paid_search,2023-06-01,2.913355156514485,2.7382844131365256,1.3790672383879663,260695.0538328393,95203.7898554994,0.03756531883945399,1.3195807151440726,,0.7008459581130938
Beverages,BrewCo,paid_search,2023-07-01,2.6585609357936493,2.512973535667749,2.383565497453098,229525.68166133095,91336.29081387888,0.04189827738774992,1.2541714609326184,0.006233703722631794,0.677736216824265
Beverages,BrewCo,paid_search,2023-08-01,2.5946459683759033,2.5051963609025094,1.5995732625022883,255035.57433286353,101802.62845383733,0.04339333818450649,1.3499705408207998,0.007008627583575898,0.6831557399250702
Beverages,BrewCo,paid_search,2023-09-01,2.6092327748808097,2.665177721728199,1.728337018773878,182032.5122753402,68300.32788856709,0.04006810423660453,1.252780276391113,0.006465699899349685,0.6659386524818012
Beverages,BrewCo,paid_search,2023-10-01,2.3888191971633574,2.4982153452057734,1.3492167185161845,176182.9756279772,70523.53431664048,0.04106286119328552,1.2271792008881548,0.006061337561990399,0.6934862887859548
Beverages,BrewCo,paid_search,2023-11-01,2.2223415876289763,2.2206054565231574,1.582635750114143,196497.97293759172,88488.46712520116,0.038596472685588266,1.3100668757894909,0.0053670596044636835,0.6944115259122112
Beverages,BrewCo,paid_search,2023-12-01,2.5096265032782585,2.5543186289665507,1.7080437446288774,260547.23160709368,102002.63532216739,0.035943872280169854,1.3864705086606959,0.006052272371259236,0.6498246782554679
Beverages,BrewCo,paid_search,2024-01-01,2.206939000146882,2.268913037709408,2.3124657576573915,164948.48647130886,72699.34269399474,0.039487020052334294,1.459855472880876,0.006344321395617357,0.6542955571184413
Beverages,BrewCo,paid_search,2024-02-01,2.823768385870793,2.885904433915532,2.4498556156742786,191450.8998014193,66339.99988061382,0.03528948867912463,1.4560698817105378,0.0070536730921686025,0.6939838077338973
Beverages,BrewCo,paid_search,2024-03-01,2.189799920248039,2.2767906904119233,1.4763604295732273,182898.3281689932,80331.63915296172,0.03880773251594662,1.4483041710770872,0.006150211464567966,0.6745182923222494
Beverages,BrewCo,paid_search,2024-04-01,2.3833501708351696,2.5162134460676255,1.3160198606074687,216306.15118750694,85964.94527344384,0.03829393569215731,1.4630587891390616,0.006583570174252259,0.6774275271124539
Beverages,BrewCo,paid_search,2024-05-01,2.388103053360793,2.4759306790164333,1.169616795786409,203171.09055696614,82058.47291236608,0.03805773064108364,1.440860966661974,0.0063677838369293254,0.6817473667473858
Beverages,BrewCo,paid_search,2024-06-01,2.283226893447621,2.386770443674569,1.4481693277333776,243209.79627321265,101899.11514857596,0.03937933568484982,1.4676102538969922,0.0064912912201001306,0.6453999068132327
Beverages,BrewCo,paid_search,2024-07-01,1.9939379428679658,2.08809482592648,1.1627288346611013,208471.57322298823,99838.1733600102,0.040645444472511234,1.41006402689128,0.005692105526834735,0.6600591910322584
Beverages,BrewCo,paid_search,2024-08-01,2.294211043439859,2.407658901927154,1.8921929660111472,209337.38911664125,86946.44783323836,0.038126508841590516,1.4472983409611047,0.006289353405795776,0.622464199253083
Beverages,BrewCo,paid_search,2024-09-01,2.547231481277013,2.5958225283443266,,185854.77268390593,71597.64223267153,0.04015526059968719,1.3119368606419086,0.006433292758980979,0.6170350651670046
Beverages,BrewCo,paid_search,2024-10-01,2.266393187173371,2.30666600432687,1.6909295798143271,190585.08390776627,82623.6150141653,0.040039037843531,1.4420234046139466,0.006231021775293202,0.6556020374743392
Beverages,BrewCo,paid_search,2024-11-01,2.7092144989509177,2.7516438723720955,1.6541651110931226,246567.47254372068,89607.33437178537,0.03671208653216616,1.3386216667431337,0.006344698222035699,0.6628813972268268
Beverages,BrewCo,paid_search,2024-12-01,2.53024905779255,2.521206954369557,1.8973678267859821,262975.73960148625,104305.49509064198,0.0371284701904958,1.342862413299714,0.005913028396467642,0.6512522683384572
Beverages,BrewCo,paid_search,2025-01-01,2.1814162526261707,2.1833967040216553,,133483.4698483092,61135.69265834401,0.04108200061831622,1.3194279196793786,0.005699124884204438,0.6622735839661661
Beverages,BrewCo,paid_search,2025-02-01,1.9661382624257402,1.9798651020222862,1.4447026311170512,133040.0031710723,67196.49891054787,0.044352959336911656,1.3686198808617025,0.005601660182080996,0.6569039467654758
Beverages,BrewCo,paid_search,2025-03-01,1.8352383543623576,1.8238960069335208,,144696.84154415675,79333.93186568383,0.04420155795721103,1.2905492145443338,0.005040391360706621,0.6552117526931605
Beverages,BrewCo,paid_search,2025-04-01,2.2730802370232843,2.230093452115787,1.527455420220822,161949.8070347545,72620.18857600144,0.03957374199503831,1.371978397838723,0.005648433942985054,0.6700520601143343
Beverages,BrewCo,paid_search,2025-05-01,2.3567909177442976,2.335361015004482,1.8767537625611337,177809.02011117918,76137.70160963226,0.04055671752924432,1.3666792606288325,0.006161873970279895,0.6454497631522516
Beverages,BrewCo,paid_search,2025-06-01,2.467664870580147,2.4485605315120145,1.2032016479642644,207647.99225097682,84804.108200973,0.04205099742923587,1.2161607922010726,0.005817184296880252,0.6484533386402312
Beverages,BrewCo,paid_search,2025-07-01,2.1797431079780223,2.207897770727969,1.040137264931114,212610.59554386602,96295.48902246768,0.04272513061676285,1.3274629385101897,0.005969291937190438,
Beverages,BrewCo,paid_search,2025-08-01,2.275709625355644,2.3410495887564924,1.809966085141202,198588.60155885143,84828.87441283838,0.04330398482434866,1.2142696022450383,0.005848197275020918,0.6057736915129628
Beverages,BrewCo,paid_search,2025-09-01,2.5521551499148774,2.553704757171115,2.2945042508135187,176098.50578469396,68958.05213589701,0.042679024792690805,1.1776226947401167,0.0059823078338034335,0.5988913059416789
Beverages,BrewCo,paid_search,2025-10-01,2.437982127430177,2.414442816763936,1.6720209862818456,184017.55359249588,76215.32898390759,0.04123838300363273,1.2063968751409964,0.0057269042433586385,0.6559939618467969
Beverages,BrewCo,paid_search,2025-11-01,2.489099445977407,2.4481733321587553,2.7174889196369207,239176.3612564389,97695.84453627614,0.039029455355688907,1.2173633621127964,0.005469196449854379,0.6638281275832636
Beverages,BrewCo,paid_search,2025-12-01,2.9143381669972523,2.8648648872564833,1.5572961633890203,298263.0166330516,104110.67480347425,0.0345318499029358,1.270556556589183,0.005995366323683217,0.6266521043172223
Beverages,BrewCo,social,2022-01-01,3.9219834849951565,3.7893975823231774,2.307164790861069,63605.79199226505,16785.198863527552,0.012219643449457137,0.9870162803438522,0.0021089938493414734,0.7713770287836264
Beverages,BrewCo,social,2022-02-01,3.1545225035096993,3.0597130117548947,2.323106577875108,60353.703025861054,19725.282336608838,0.012969020299350592,0.994117646235704,0.001875492585842295,0.8142426775150973
Beverages,BrewCo,social,2022-03-01,3.3174943887332664,3.233463409758297,2.5868645788174303,74671.34146236694,23093.300278894654,0.01447111202731701,0.9035291004692928,0.002009405629184105,0.7880652118661583
Beverages,BrewCo,social,2022-04-01,3.237248343551482,3.135187537011067,1.986267782361424,81175.51939517491,25891.75876622795,0.014349175908345382,0.9847021665105329,0.002086090435091782,0.807619018827609
Beverages,BrewCo,social,2022-05-01,3.714238144247245,3.5025549723888756,,86771.64651268827,24773.814314613515,0.0144716488317521,0.8768870987757863,0.0020879201200452247,0.8282628981048138
Beverages,BrewCo,social,2022-06-01,3.8046307366274923,3.647142188776791,2.9126559516461867,95852.15466563447,26281.441661527915,0.014107342730441215,0.9085122255782603,0.0022142149936141696,0.8040487216020621
Beverages,BrewCo,social,2022-07-01,4.373801553805869,4.265081285765619,3.1033687243667654,96274.50388205057,22572.72427687588,0.013020737900841682,0.9093105171155286,0.0023212222091292985,0.7840411307095565
Beverages,BrewCo,social,2022-08-01,4.938099951316202,4.698634783747444,,98196.19281674385,20898.87751148568,0.01275098231149941,0.8281046682048453,0.002380442142117753,0.767599337746684
Beverages,BrewCo,social,2022-09-01,5.195088478715551,4.923389340344329,,83561.79246792589,16972.412029896826,0.011988089908522704,0.8381438039455223,0.00232729865375484,0.7590390466805292
Beverages,BrewCo,social,2022-10-01,5.122371905905651,4.9801740243517765,,73678.82080378909,14794.426950447616,0.01143783172637022,0.7975432318300602,0.0021801470742015775,0.7857150211145275
Beverages,BrewCo,social,2022-11-01,4.581233561694209,4.497236177970527,3.180411190999867,104827.07551447666,23309.221790033294,0.012448125830252147,0.8833265798860578,0.002337879689441316,0.7849535998492438
Beverages,BrewCo,social,2022-12-01,4.909754038282393,4.8296080873283795,3.3350426878286705,123157.03150693551,25500.419346668554,0.011863464441396063,0.8662121453401459,0.002346746471246491,0.7845829746097208
Beverages,BrewCo,social,2023-01-01,4.585325509144698,4.499673401520701,,64366.02058181403,14304.598320416104,0.012657877091150098,0.9601690374826221,0.0024780702487461875,0.7448279424114551
Beverages,BrewCo,social,2023-02-01,4.603624814971339,4.690659676421135,2.8313732338853947,62803.32848107445,13389.018349971606,0.011854378647939394,0.940636388223381,0.002549341066662869,0.7235683094119157
Beverages,BrewCo,social,2023-03-01,3.7252072623289214,3.9098552966319793,2.6003064449426754,80119.64635413466,20491.716515225304,0.012633109199335848,0.9568861319274016,0.002278579554572905,0.8001021813053104
Beverages,BrewCo,social,2023-04-01,3.8337977105268637,4.039521839875909,,75537.15735601995,18699.52938745354,0.012500208719096215,0.9123947005344493,0.0021007982947065192,0.7824312161861191
Beverages,BrewCo,social,2023-05-01,3.04830059256204,3.2260468355058705,1.5832802534168233,73721.0557254307,22851.824379626727,0.013956673193778378,0.9606046651656954,0.00208253579459725,0.7536076534874239
Beverages,BrewCo,social,2023-06-01,3.069371327614193,3.23258831925183,2.894995124452528,85082.24964702385,26320.162434638696,0.014021853169222031,0.9407113347381499,0.0020275534816013223,0.7989386542468612
Beverages,BrewCo,social,2023-07-01,3.8503078011026077,3.922277975807879,3.0907355802471224,87552.99256305805,22321.975419150294,0.018078037573942503,0.8902438948372934,0.0029413850458087963,0.5803390032200223
Beverages,BrewCo,social,2023-08-01,4.270732893254229,4.339197402535167,,77817.84312466689,17933.695083612,0.01653748602279584,0.8823900356038181,0.0030222609658313816,0.5482820018302607
Beverages,BrewCo,social,2023-09-01,4.725803103904792,4.753269340374312,5.005428692737472,77860.07804630851,16380.321094991254,0.015894378072413506,0.8703215076239973,0.003122603338522677,0.5993278889974
Beverages,BrewCo,social,2023-10-01,4.786549534717688,4.943085453172116,3.9329162844676837,73066.41443998575,14781.539816006416,0.015561528699898389,0.8812698870808094,0.003277043339205925,0.5370109519937629
Beverages,BrewCo,social,2023-11-01,5.546326099327555,5.724403747487864,3.4446361443095426,91839.8371096815,16043.563864618234,0.015400636521864722,0.7738924250937357,0.0032420659413937404,0.5169613001439245
Beverages,BrewCo,social,2023-12-01,5.182096193546453,5.21774493994645,5.101568645986706,130252.49834272603,24963.370161221952,0.012687470412561234,0.8311703456489962,0.0026134371865983697,0.7225515799013188
Beverages,BrewCo,social,2024-01-01,5.272510209107215,5.2248449771568755,4.976654295483383,75642.74466012396,14477.509857390129,0.012342472875056519,0.8558977154827153,0.002591404673771583,0.7346342909817122
Beverages,BrewCo,social,2024-02-01,5.39940386407863,5.457190221193484,,73446.52873476024,13458.671176519396,0.011719633813572316,0.8324264705912541,0.002519506655000382,0.7536396265339718
Beverages,BrewCo,social,2024-03-01,5.621169718975391,5.63919985885011,3.8186641226699916,101004.81510591092,17911.196204084674,0.011153596590831014,0.906299458790906,0.0026752467795641125,0.8111392555688464
Beverages,BrewCo,social,2024-04-01,5.772605866250059,5.507942852965804,3.601696575344079,98724.12933726398,17923.956724442964,0.010031682837301787,0.9726479663795835,0.002580753369186157,0.7972677214087618
Beverages,BrewCo,social,2024-05-01,5.991477042515281,5.8122727446587525,2.880197154383739,87700.81478880369,15088.90216299592,0.010347180071890725,0.8700283781926956,0.0024591903358965697,0.717960732523669
Beverages,BrewCo,social,2024-06-01,4.342186360642055,4.323863815277572,3.3431812212833925,89094.56720297683,20605.31298145369,0.011922967853353514,0.9135180431571951,0.002303694652130428,0.7314742937170338
Beverages,BrewCo,social,2024-07-01,5.207247350008251,5.21354029431728,,103433.32310030352,19839.363898854885,0.01113518148506272,0.893826090234947,0.002423517486825692,0.8225526878689512
Beverages,BrewCo,social,2024-08-01,5.816530525245768,5.8088809201343174,4.782931649316102,106579.82476260349,18347.73792542111,0.0108106555292827,0.8624894432106948,0.0025779598037507937,0.8273510807778085
Beverages,BrewCo,social,2024-09-01,4.40647894596094,4.417922992467019,,91713.13234475667,20759.332496545623,0.013171285651826547,0.9083059504067216,0.002493752405842436,0.7817566012906333
Beverages,BrewCo,social,2024-10-01,4.732063346708731,4.743440795465498,,102208.51037269682,21547.335527072093,0.012729697224336934,0.9131774676670662,0.0026337716712876505,0.7928391066483972
Beverages,BrewCo,social,2024-11-01,3.8232567395376647,3.959736194288785,2.2456788536191703,103792.3199342572,26211.92797741404,0.013222142950767759,0.893050593758783,0.0022548622739420212,0.7613242072828071
Beverages,BrewCo,social,2024-12-01,3.6349619379648943,3.8036519944378084,3.957407038262354,112999.53285212824,29708.168101963787,0.013803760453233107,0.9049918695574919,0.002283041428817682,0.7230708538810349
Beverages,BrewCo,social,2025-01-01,3.7560506279519235,3.881146669788191,,59213.36014153758,15256.666438933904,0.014198262764653686,0.8914728549102433,0.002303559658303456,0.7274076616779193
Beverages,BrewCo,social,2025-02-01,4.237806250839354,4.345212976482758,2.669928969417112,61789.690361675806,14220.175327675563,0.01267614029915842,0.8635034811559122,0.002218423065821759,0.7430027199173853
Beverages,BrewCo,social,2025-03-01,4.900848899265836,5.047088073894484,,122565.74260395297,24284.44695425685,0.02040529728799066,0.8505340065234257,0.004179539327693462,0.6961072245545569
Beverages,BrewCo,social,2025-04-01,4.943667766214446,5.059371982581234,3.6615258671601896,135489.6286262857,26779.930215204386,0.02053406221759596,0.8873402987145257,0.004427567468059299,0.6866235249871949
Beverages,BrewCo,social,2025-05-01,4.274751331024437,4.180983198641317,3.0373824290588587,83012.73848658496,19854.836659846274,0.015495694717073396,0.8798562731474906,0.002670210160597446,0.6353004242370801
